    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      1.25000
    -5.00000      2.50000
    -4.60000      7.50000
    -4.20000      8.75000
    -3.80000      8.75000
    -3.40000     13.75000
    -3.00000     16.25000
    -2.60000     18.75000
    -2.20000     38.75000
    -1.80000     23.75000
    -1.40000     31.25000
    -1.00000     42.50000
    -0.60000     26.25000
    -0.20000     38.75000
     0.20000     43.75000
     0.60000     30.00000
     1.00000     32.50000
     1.40000     42.50000
     1.80000     32.50000
     2.20000     26.25000
     2.60000     16.25000
     3.00000     16.25000
     3.40000      7.50000
     3.80000     15.00000
     4.20000     11.25000
     4.60000      6.25000
     5.00000      1.25000
     5.40000      3.75000
     5.80000      1.25000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      1.25000
    -5.40000      8.75000
    -5.00000     16.25000
    -4.60000     23.75000
    -4.20000     32.50000
    -3.80000     45.00000
    -3.40000     51.25000
    -3.00000     70.00000
    -2.60000     63.75000
    -2.20000    100.00000
    -1.80000     92.50000
    -1.40000     97.50000
    -1.00000     98.75000
    -0.60000    107.50000
    -0.20000    120.00000
     0.20000    113.75000
     0.60000    126.25000
     1.00000    103.75000
     1.40000    102.50000
     1.80000     93.75000
     2.20000     72.50000
     2.60000     72.50000
     3.00000     58.75000
     3.40000     65.00000
     3.80000     47.50000
     4.20000     31.25000
     4.60000     26.25000
     5.00000      2.50000
     5.40000      7.50000
     5.80000      1.25000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
